	id	doc_id	term_id
2902	14115	MNCLW00014	5130019
2901	14115	MNCLW00014	5130018
2898	14114	MNCLW00014	660019
2912	14119	MNCLW00014	2440026
2889	14109	MNCLW00014	730018
2888	14108	MNCLW00014	5270015
2887	14108	MNCLW00014	5270029
2893	14110	MNCLW00014	895
3833	15003	MNCLW00015	15
3832	15002	MNCLW00015	938
3835	16002	MNCLW00016	938
3836	16008	MNCLW00016	2760009
3837	16008	MNCLW00016	2760010
3838	16008	MNCLW00016	2760011
3842	17002	MNCLW00017	938
3843	17003	MNCLW00017	8090021
3849	18004	MNCLW00018	2770030
3852	18004	MNCLW00018	956
3851	18004	MNCLW00018	531
3850	18004	MNCLW00018	5720082
3848	18004	MNCLW00018	350026
3846	18004	MNCLW00018	6770048
3847	18004	MNCLW00018	5720233
3845	18002	MNCLW00018	938
4193	19203	MNCLW00019	3940032
4191	19202	MNCLW00019	8360016
4185	19200	MNCLW00019	8090021
4180	19197	MNCLW00019	791
4175	19196	MNCLW00019	7160014
4174	19196	MNCLW00019	3300017
4123	19167	MNCLW00019	1172
4167	19188	MNCLW00019	5110028
4160	19184	MNCLW00019	3980020
4156	19183	MNCLW00019	3980016
4152	19181	MNCLW00019	794
4150	19180	MNCLW00019	600013
4145	19178	MNCLW00019	846
4140	19176	MNCLW00019	1008
4173	19195	MNCLW00019	6970014
4122	19165	MNCLW00019	250019
4119	19164	MNCLW00019	692
4118	19164	MNCLW00019	6140040
4110	19162	MNCLW00019	6770057
4106	19159	MNCLW00019	3980019
4103	19158	MNCLW00019	5720229
4095	19156	MNCLW00019	432
4089	19150	MNCLW00019	5720228
4080	19138	MNCLW00019	6870043
4079	19138	MNCLW00019	5720223
4073	19131	MNCLW00019	6870041
4071	19131	MNCLW00019	6870032
4069	19131	MNCLW00019	6870049
4067	19128	MNCLW00019	6700056
4195	19203	MNCLW00019	6970012
4120	19164	MNCLW00019	8360012
4196	19204	MNCLW00019	550012
4061	19125	MNCLW00019	5110031
4199	19204	MNCLW00019	212
4498	19319	MNCLW00019	2310014
4490	19317	MNCLW00019	6060018
4480	19311	MNCLW00019	1470030
4478	19311	MNCLW00019	203
4465	19307	MNCLW00019	5720232
4512	19328	MNCLW00019	316
4447	19295	MNCLW00019	3780017
4440	19293	MNCLW00019	14
4438	19293	MNCLW00019	2650035
4436	19292	MNCLW00019	1470031
4428	19291	MNCLW00019	7920019
4413	19289	MNCLW00019	1198
4410	19288	MNCLW00019	190285
4373	19273	MNCLW00019	586
4197	19204	MNCLW00019	1433
4337	19256	MNCLW00019	2350019
4260	19224	MNCLW00019	7410024
4250	19221	MNCLW00019	2410021
4247	19220	MNCLW00019	3500017
4241	19219	MNCLW00019	6190023
4239	19219	MNCLW00019	7310025
4233	19218	MNCLW00019	5890017
4228	19216	MNCLW00019	710024
4227	19215	MNCLW00019	1560022
4225	19215	MNCLW00019	1560040
4220	19214	MNCLW00019	6900016
4216	19214	MNCLW00019	99
4213	19212	MNCLW00019	6770014
4203	19207	MNCLW00019	3980017
4200	19205	MNCLW00019	790025
4303	19238	MNCLW00019	1650018
4058	19125	MNCLW00019	2440026
3860	19014	MNCLW00019	718
4055	19122	MNCLW00019	4940019
3921	19050	MNCLW00019	5890015
3919	19049	MNCLW00019	7360013
3916	19048	MNCLW00019	2770030
3915	19048	MNCLW00019	92
3912	19047	MNCLW00019	5720082
3908	19041	MNCLW00019	190038
3905	19040	MNCLW00019	190037
3902	19039	MNCLW00019	190036
3892	19037	MNCLW00019	6700020
3891	19037	MNCLW00019	190035
3890	19037	MNCLW00019	190034
3889	19037	MNCLW00019	956
3885	19035	MNCLW00019	190032
3884	19035	MNCLW00019	205
3883	19035	MNCLW00019	356
3879	19034	MNCLW00019	190031
3878	19034	MNCLW00019	1950019
3877	19024	MNCLW00019	2340031
3875	19023	MNCLW00019	6870045
3870	19023	MNCLW00019	5950065
3868	19022	MNCLW00019	302
3867	19022	MNCLW00019	1317
3861	19017	MNCLW00019	190033
3858	19010	MNCLW00019	2310022
3857	19010	MNCLW00019	531
3856	19010	MNCLW00019	1400018
3855	19010	MNCLW00019	1400026
3854	19002	MNCLW00019	938
4056	19122	MNCLW00019	687
3929	19053	MNCLW00019	928
3931	19054	MNCLW00019	5470032
3874	19023	MNCLW00019	5830012
3934	19056	MNCLW00019	450
4054	19121	MNCLW00019	6190015
3933	19056	MNCLW00019	470066
4053	19121	MNCLW00019	8160014
4052	19121	MNCLW00019	6840013
4051	19121	MNCLW00019	8160019
4049	19119	MNCLW00019	5720066
4030	19105	MNCLW00019	617
4028	19104	MNCLW00019	6770048
4026	19102	MNCLW00019	5720230
4010	19089	MNCLW00019	6520029
4005	19087	MNCLW00019	2310013
4003	19087	MNCLW00019	918
3996	19086	MNCLW00019	5660016
3985	19083	MNCLW00019	1480013
3981	19082	MNCLW00019	2520023
4044	19114	MNCLW00019	1373
3973	19076	MNCLW00019	5720070
3936	19056	MNCLW00019	303
3941	19062	MNCLW00019	1030
3977	19082	MNCLW00019	7410016
3947	19062	MNCLW00019	8260054
3954	19064	MNCLW00019	5490021
3959	19068	MNCLW00019	350026
3962	19070	MNCLW00019	437
3948	19062	MNCLW00019	4840024
3964	19070	MNCLW00019	6350015
3967	19072	MNCLW00019	1007
3969	19074	MNCLW00019	872
3971	19075	MNCLW00019	1004
3972	19076	MNCLW00019	1044
3963	19070	MNCLW00019	730021
4517	20004	MNCLW00020	3300017
4518	20004	MNCLW00020	7160014
5087	21393	MNCLW00021	710024
5106	21399	MNCLW00021	600013
5086	21393	MNCLW00021	690020
5092	21394	MNCLW00021	1211
5093	21394	MNCLW00021	548
5094	21394	MNCLW00021	5720034
5101	21396	MNCLW00021	931
5107	21399	MNCLW00021	5250014
5178	21447	MNCLW00021	5720233
5113	21403	MNCLW00021	20015
5134	21422	MNCLW00021	2340031
5140	21425	MNCLW00021	1007
5148	21429	MNCLW00021	730024
5174	21445	MNCLW00021	350027
5216	21475	MNCLW00021	2350015
5217	21475	MNCLW00021	316
5085	21393	MNCLW00021	2430019
5219	21475	MNCLW00021	687
5111	21402	MNCLW00021	1341
5084	21393	MNCLW00021	5130018
4911	21275	MNCLW00021	1400018
5076	21385	MNCLW00021	6550053
5220	21477	MNCLW00021	8260034
4853	21245	MNCLW00021	786
4856	21248	MNCLW00021	505
4863	21251	MNCLW00021	2310023
4872	21259	MNCLW00021	2520016
4893	21269	MNCLW00021	3830015
4916	21277	MNCLW00021	4940019
4924	21281	MNCLW00021	533
4925	21283	MNCLW00021	6350014
4930	21290	MNCLW00021	450
4963	21304	MNCLW00021	853
4972	21308	MNCLW00021	6320014
4979	21309	MNCLW00021	2520021
4983	21311	MNCLW00021	5720230
5009	21331	MNCLW00021	7410024
5012	21333	MNCLW00021	5110028
5016	21335	MNCLW00021	1004
5058	21366	MNCLW00021	6140038
5064	21373	MNCLW00021	5660016
5079	21389	MNCLW00021	730039
5221	21477	MNCLW00021	1980013
5713	21786	MNCLW00021	7040031
5260	21501	MNCLW00021	1770027
5611	21714	MNCLW00021	1400026
5622	21718	MNCLW00021	5470032
5634	21727	MNCLW00021	798
5635	21728	MNCLW00021	5910026
5672	21751	MNCLW00021	507
5698	21779	MNCLW00021	4310018
5705	21783	MNCLW00021	1060
4849	21244	MNCLW00021	2720022
5723	21793	MNCLW00021	8140014
5729	21795	MNCLW00021	1030
5755	21805	MNCLW00021	8140013
5817	21845	MNCLW00021	810017
5838	21859	MNCLW00021	928
5896	21898	MNCLW00021	5390019
5899	21902	MNCLW00021	5450021
5915	21911	MNCLW00021	4940020
6000	21972	MNCLW00021	1560016
6002	21972	MNCLW00021	5470021
6023	21989	MNCLW00021	2310015
5608	21713	MNCLW00021	4940018
5231	21485	MNCLW00021	536
5605	21710	MNCLW00021	1470023
5593	21702	MNCLW00021	5720059
5261	21502	MNCLW00021	6140037
5262	21502	MNCLW00021	6140053
5263	21502	MNCLW00021	1470015
5268	21508	MNCLW00021	6140023
5320	21524	MNCLW00021	1306
5321	21526	MNCLW00021	5110029
5325	21532	MNCLW00021	2410033
5326	21532	MNCLW00021	1700018
5332	21542	MNCLW00021	5471016
5343	21554	MNCLW00021	1008
5355	21566	MNCLW00021	250024
5356	21566	MNCLW00021	3890013
5357	21566	MNCLW00021	1980023
5361	21569	MNCLW00021	8260022
5380	21578	MNCLW00021	8260038
5485	21639	MNCLW00021	1242
5488	21642	MNCLW00021	2410035
5536	21669	MNCLW00021	4360020
5537	21670	MNCLW00021	1800016
5600	21709	MNCLW00021	5720041
4847	21243	MNCLW00021	1006
4656	21094	MNCLW00021	730021
4831	21226	MNCLW00021	7310025
4552	21020	MNCLW00021	6700048
4553	21021	MNCLW00021	3180025
4554	21021	MNCLW00021	240010
4555	21021	MNCLW00021	903
4558	21023	MNCLW00021	3300021
4564	21025	MNCLW00021	3180031
4572	21036	MNCLW00021	3180037
4573	21037	MNCLW00021	3180036
4551	21020	MNCLW00021	3180024
4574	21039	MNCLW00021	3940032
4577	21039	MNCLW00021	5950065
4579	21040	MNCLW00021	3180029
4580	21040	MNCLW00021	5470019
4592	21046	MNCLW00021	1176
4598	21053	MNCLW00021	3180023
4604	21061	MNCLW00021	8260033
4605	21061	MNCLW00021	205
4611	21067	MNCLW00021	6770048
4575	21039	MNCLW00021	1003
4550	21019	MNCLW00021	3180022
4549	21019	MNCLW00021	8260054
4548	21019	MNCLW00021	1373
4519	21002	MNCLW00021	938
4520	21003	MNCLW00021	4350013
4521	21003	MNCLW00021	1520015
4526	21010	MNCLW00021	3300017
4527	21010	MNCLW00021	475
4530	21013	MNCLW00021	210011
4531	21013	MNCLW00021	846
4533	21014	MNCLW00021	3180013
4534	21015	MNCLW00021	6090048
4535	21015	MNCLW00021	1950019
4536	21015	MNCLW00021	356
4537	21015	MNCLW00021	7410021
4538	21015	MNCLW00021	210013
4539	21016	MNCLW00021	3180016
4541	21016	MNCLW00021	2310022
4542	21016	MNCLW00021	210015
4543	21017	MNCLW00021	3180020
4544	21017	MNCLW00021	206
4546	21018	MNCLW00021	531
4613	21068	MNCLW00021	5450017
4838	21233	MNCLW00021	1002
4617	21071	MNCLW00021	5720032
4630	21078	MNCLW00021	210028
4692	21118	MNCLW00021	2770030
4696	21118	MNCLW00021	3300025
4698	21118	MNCLW00021	4350014
4701	21120	MNCLW00021	791
4705	21130	MNCLW00021	1480013
4718	21143	MNCLW00021	2410021
4719	21143	MNCLW00021	5720232
4720	21143	MNCLW00021	794
4724	21146	MNCLW00021	2720021
4742	21158	MNCLW00021	3980016
4754	21168	MNCLW00021	5470024
4759	21169	MNCLW00021	617
4760	21169	MNCLW00021	5720082
4769	21171	MNCLW00021	190
4774	21172	MNCLW00021	7160014
4783	21185	MNCLW00021	20024
4798	21195	MNCLW00021	757
4799	21196	MNCLW00021	350026
4829	21225	MNCLW00021	5470036
4628	21076	MNCLW00021	210026
4689	21118	MNCLW00021	5450019
4691	21118	MNCLW00021	203
4685	21117	MNCLW00021	5910017
4638	21084	MNCLW00021	5890015
4639	21086	MNCLW00021	5130022
4640	21087	MNCLW00021	1470043
4642	21088	MNCLW00021	5590024
4643	21088	MNCLW00021	1288
4647	21089	MNCLW00021	5720066
4649	21089	MNCLW00021	5110031
4650	21089	MNCLW00021	562
4686	21117	MNCLW00021	433
4651	21089	MNCLW00021	1460019
4654	21092	MNCLW00021	350022
4655	21093	MNCLW00021	6140040
4658	21096	MNCLW00021	303
4659	21097	MNCLW00021	1172
4660	21097	MNCLW00021	7950013
4661	21098	MNCLW00021	5470020
4663	21102	MNCLW00021	2310013
4667	21104	MNCLW00021	5720223
4677	21112	MNCLW00021	1294
4652	21089	MNCLW00021	6700020
6036	22003	MNCLW00022	4350013
6035	22002	MNCLW00022	938
6037	22003	MNCLW00022	1520015
6048	23003	MNCLW00023	1520015
6050	24003	MNCLW00024	240010
6107	24038	MNCLW00024	628
6106	24038	MNCLW00024	205
6103	24038	MNCLW00024	1950019
6102	24037	MNCLW00024	5130022
6096	24033	MNCLW00024	757
6090	24031	MNCLW00024	350026
6089	24030	MNCLW00024	1480013
6088	24029	MNCLW00024	1198
6086	24026	MNCLW00024	823
6085	24026	MNCLW00024	8400023
6121	24045	MNCLW00024	8260054
6075	24017	MNCLW00024	4310017
6067	24013	MNCLW00024	531
6066	24012	MNCLW00024	8360031
6064	24011	MNCLW00024	1009
6063	24011	MNCLW00024	692
6061	24011	MNCLW00024	706
6056	24006	MNCLW00024	303
6055	24006	MNCLW00024	240012
6052	24006	MNCLW00024	1790020
6051	24003	MNCLW00024	240011
6084	24025	MNCLW00024	6630020
6292	25083	MNCLW00025	623
6307	25085	MNCLW00025	1054
6309	25087	MNCLW00025	600022
6342	25106	MNCLW00025	1460020
6324	25100	MNCLW00025	5660018
6339	25104	MNCLW00025	6060018
6340	25104	MNCLW00025	7350013
6288	25081	MNCLW00025	794
6316	25095	MNCLW00025	4350014
6286	25081	MNCLW00025	586
6269	25065	MNCLW00025	205
6280	25079	MNCLW00025	617
6278	25078	MNCLW00025	1380029
6273	25074	MNCLW00025	359
6265	25063	MNCLW00025	1790018
6263	25060	MNCLW00025	4350013
6262	25060	MNCLW00025	1560052
6261	25060	MNCLW00025	1520015
6258	25058	MNCLW00025	303
6351	25111	MNCLW00025	2770030
6284	25081	MNCLW00025	2410021
6352	25111	MNCLW00025	5720082
6543	25177	MNCLW00025	886
6355	25112	MNCLW00025	5490021
6800	25298	MNCLW00025	6700056
6770	25284	MNCLW00025	2310023
6767	25283	MNCLW00025	4940019
6705	25254	MNCLW00025	6570015
6681	25245	MNCLW00025	1006
6680	25244	MNCLW00025	718
6678	25242	MNCLW00025	5720230
6654	25230	MNCLW00025	7410024
6608	25208	MNCLW00025	6600023
6353	25111	MNCLW00025	531
6603	25206	MNCLW00025	2720023
6254	25057	MNCLW00025	3940032
6521	25169	MNCLW00025	8090021
6520	25169	MNCLW00025	5170022
6516	25168	MNCLW00025	2720024
6475	25154	MNCLW00025	1380036
6449	25148	MNCLW00025	1800014
6388	25124	MNCLW00025	1570025
6370	25115	MNCLW00025	190038
6368	25115	MNCLW00025	6550053
6559	25184	MNCLW00025	6700020
6249	25056	MNCLW00025	523
6311	25087	MNCLW00025	7160014
6239	25052	MNCLW00025	450
6174	25025	MNCLW00025	250022
6173	25025	MNCLW00025	250021
6172	25025	MNCLW00025	6770048
6169	25024	MNCLW00025	488
6166	25023	MNCLW00025	5660016
6164	25023	MNCLW00025	8360012
6163	25023	MNCLW00025	250019
6155	25020	MNCLW00025	5830012
6154	25020	MNCLW00025	237
6175	25025	MNCLW00025	1470023
6147	25019	MNCLW00025	250025
6142	25018	MNCLW00025	350026
6141	25018	MNCLW00025	5490025
6140	25018	MNCLW00025	730021
6138	25015	MNCLW00025	4940013
6129	25008	MNCLW00025	2770016
6128	25008	MNCLW00025	8140013
6126	25003	MNCLW00025	1570029
6125	25003	MNCLW00025	1570016
6240	25052	MNCLW00025	730039
6143	25018	MNCLW00025	250015
6176	25025	MNCLW00025	1404
6144	25019	MNCLW00025	250016
6182	25027	MNCLW00025	6140040
6228	25048	MNCLW00025	349
6177	25025	MNCLW00025	5720223
6227	25048	MNCLW00025	3760024
6226	25048	MNCLW00025	1175
6225	25048	MNCLW00025	2720019
6224	25048	MNCLW00025	846
6216	25047	MNCLW00025	5720229
6215	25047	MNCLW00025	356
6211	25045	MNCLW00025	1480013
6209	25044	MNCLW00025	2310013
6218	25047	MNCLW00025	4940018
6207	25043	MNCLW00025	7950018
6206	25042	MNCLW00025	5630013
6205	25039	MNCLW00025	7110015
6204	25036	MNCLW00025	1108
6203	25036	MNCLW00025	3950019
6199	25034	MNCLW00025	1460031
6196	25032	MNCLW00025	2740018
6208	25043	MNCLW00025	1980013
6186	25028	MNCLW00025	2310022
6185	25028	MNCLW00025	250024
7131	27253	MNCLW00027	600013
7077	27223	MNCLW00027	5490025
7078	27223	MNCLW00027	8360012
7088	27232	MNCLW00027	43
7091	27233	MNCLW00027	3950019
7099	27238	MNCLW00027	691
7127	27252	MNCLW00027	433
7105	27240	MNCLW00027	5720070
7130	27253	MNCLW00027	5110028
7133	27253	MNCLW00027	3980016
7070	27214	MNCLW00027	5630013
7100	27238	MNCLW00027	928
7068	27211	MNCLW00027	42
6992	27125	MNCLW00027	1980016
7054	27196	MNCLW00027	4350013
7032	27176	MNCLW00027	7
7029	27172	MNCLW00027	6190015
7028	27172	MNCLW00027	6190016
7019	27157	MNCLW00027	1433
7014	27147	MNCLW00027	1060
6996	27129	MNCLW00027	1400018
6993	27125	MNCLW00027	1470032
6990	27125	MNCLW00027	138
6981	27119	MNCLW00027	5720082
7139	27258	MNCLW00027	2440026
6967	27108	MNCLW00027	356
7057	27200	MNCLW00027	1007
7151	27263	MNCLW00027	5830012
7370	27388	MNCLW00027	1980013
7177	27271	MNCLW00027	1004
6956	27098	MNCLW00027	846
7417	27424	MNCLW00027	730021
7416	27424	MNCLW00027	316
7414	27422	MNCLW00027	851
7387	27398	MNCLW00027	1840032
7385	27394	MNCLW00027	2310022
7368	27388	MNCLW00027	8270012
7367	27388	MNCLW00027	1560020
7352	27378	MNCLW00027	6140053
7307	27356	MNCLW00027	204
7302	27342	MNCLW00027	1006
7299	27340	MNCLW00027	6140037
7155	27264	MNCLW00027	4880013
7293	27332	MNCLW00027	485
7291	27332	MNCLW00027	8260033
7289	27330	MNCLW00027	5720041
7288	27330	MNCLW00027	432
7272	27317	MNCLW00027	956
7255	27310	MNCLW00027	1650018
7242	27304	MNCLW00027	1373
7223	27295	MNCLW00027	1570025
7215	27292	MNCLW00027	450
7212	27291	MNCLW00027	3300017
7209	27291	MNCLW00027	7160014
7191	27278	MNCLW00027	1800016
7186	27277	MNCLW00027	6140027
7292	27332	MNCLW00027	5950052
6953	27094	MNCLW00027	2770030
6867	27033	MNCLW00027	5660016
6937	27079	MNCLW00027	5110031
6869	27033	MNCLW00027	7920013
6868	27033	MNCLW00027	270029
6866	27031	MNCLW00027	1560018
6865	27031	MNCLW00027	1560016
6864	27031	MNCLW00027	270027
6860	27030	MNCLW00027	475
6859	27030	MNCLW00027	20023
6858	27030	MNCLW00027	350026
6857	27030	MNCLW00027	270026
6856	27030	MNCLW00027	6140040
6854	27029	MNCLW00027	270025
6851	27028	MNCLW00027	270024
6870	27034	MNCLW00027	1520014
6849	27026	MNCLW00027	270023
6846	27025	MNCLW00027	270021
6844	27024	MNCLW00027	270020
6843	27024	MNCLW00027	6770048
6842	27023	MNCLW00027	270019
6839	27022	MNCLW00027	4880016
6838	27022	MNCLW00027	270018
6835	27021	MNCLW00027	1480013
6941	27085	MNCLW00027	1520015
6833	27020	MNCLW00027	1570016
6832	27017	MNCLW00027	2770017
6831	27017	MNCLW00027	2770016
6830	27015	MNCLW00027	4940013
6848	27026	MNCLW00027	270022
6871	27034	MNCLW00027	270030
6834	27021	MNCLW00027	270017
6873	27035	MNCLW00027	270031
6935	27077	MNCLW00027	5720223
6932	27074	MNCLW00027	5150014
6927	27070	MNCLW00027	2340031
6926	27070	MNCLW00027	5950065
6925	27069	MNCLW00027	5130022
6923	27068	MNCLW00027	507
6921	27068	MNCLW00027	531
6919	27067	MNCLW00027	2410021
6918	27067	MNCLW00027	794
6909	27061	MNCLW00027	1030
6908	27061	MNCLW00027	6700045
6907	27060	MNCLW00027	205
6899	27049	MNCLW00027	1470040
6910	27061	MNCLW00027	623
6895	27044	MNCLW00027	270040
6874	27036	MNCLW00027	270032
6875	27036	MNCLW00027	5720066
6898	27045	MNCLW00027	1470023
6878	27038	MNCLW00027	270034
6879	27039	MNCLW00027	270035
6880	27039	MNCLW00027	2310013
6872	27035	MNCLW00027	790018
6884	27041	MNCLW00027	270037
6888	27042	MNCLW00027	270038
6891	27043	MNCLW00027	5170022
6894	27043	MNCLW00027	270039
6881	27040	MNCLW00027	270036
7434	29037	MNCLW00029	2310015
7447	29052	MNCLW00029	8120015
7446	29052	MNCLW00029	1006
7444	29051	MNCLW00029	3830015
7442	29051	MNCLW00029	3180025
7441	29050	MNCLW00029	779
7439	29049	MNCLW00029	1373
7437	29048	MNCLW00029	2310022
7448	29053	MNCLW00029	2310019
7433	29037	MNCLW00029	316
7431	29037	MNCLW00029	3300017
7430	29037	MNCLW00029	7160014
7429	29037	MNCLW00029	205
7428	29029	MNCLW00029	1341
7427	29029	MNCLW00029	1002
7424	29022	MNCLW00029	1770027
7423	29022	MNCLW00029	1176
7422	29020	MNCLW00029	481
7421	29017	MNCLW00029	240010
7432	29037	MNCLW00029	531
7768	31174	MNCLW00031	450
7738	31156	MNCLW00031	6930014
7673	31130	MNCLW00031	757
7666	31126	MNCLW00031	2310018
7665	31125	MNCLW00031	6550053
7574	31082	MNCLW00031	55
7606	31098	MNCLW00031	8260054
7592	31092	MNCLW00031	5720082
7777	31179	MNCLW00031	5190018
7567	31078	MNCLW00031	1003
7566	31078	MNCLW00031	5950065
7635	31110	MNCLW00031	1002
7778	31179	MNCLW00031	5490025
7800	31188	MNCLW00031	1800013
7781	31179	MNCLW00031	8260049
7784	31179	MNCLW00031	4350014
7786	31181	MNCLW00031	1800014
7811	31191	MNCLW00031	687
7818	31194	MNCLW00031	3940032
7825	31196	MNCLW00031	8090024
7826	31196	MNCLW00031	433
7829	31197	MNCLW00031	5660016
7848	31205	MNCLW00031	1770027
7877	31226	MNCLW00031	846
7977	31294	MNCLW00031	1800017
7978	31294	MNCLW00031	40024
7565	31076	MNCLW00031	3980016
7780	31179	MNCLW00031	333
7558	31067	MNCLW00031	54
7500	31041	MNCLW00031	145
7554	31066	MNCLW00031	6700056
7452	31014	MNCLW00031	53
7455	31017	MNCLW00031	966
7457	31019	MNCLW00031	6770048
7458	31019	MNCLW00031	5720229
7460	31019	MNCLW00031	8100023
7467	31021	MNCLW00031	1480013
7473	31024	MNCLW00031	5720228
7479	31028	MNCLW00031	350026
7484	31031	MNCLW00031	6140040
7488	31034	MNCLW00031	2310023
7489	31034	MNCLW00031	7310025
7494	31036	MNCLW00031	3830015
7495	31037	MNCLW00031	8260026
7461	31019	MNCLW00031	56
7556	31066	MNCLW00031	1373
7498	31038	MNCLW00031	8260021
7544	31063	MNCLW00031	4940019
7543	31063	MNCLW00031	5720230
7523	31055	MNCLW00031	5720223
7522	31055	MNCLW00031	7950013
7520	31054	MNCLW00031	1172
7527	31056	MNCLW00031	2310015
7514	31050	MNCLW00031	356
7505	31042	MNCLW00031	4380045
7504	31042	MNCLW00031	205
7503	31042	MNCLW00031	928
7501	31041	MNCLW00031	5720233
7518	31053	MNCLW00031	6700032
7993	32003	MNCLW00032	846
8066	33061	MNCLW00033	2410021
8121	33103	MNCLW00033	1950019
8069	33061	MNCLW00033	475
8072	33064	MNCLW00033	7310025
8093	33074	MNCLW00033	3300017
8119	33102	MNCLW00033	1006
8120	33102	MNCLW00033	303
8123	33103	MNCLW00033	210013
8176	33140	MNCLW00033	250024
8134	33108	MNCLW00033	2720022
8143	33113	MNCLW00033	2310022
8158	33126	MNCLW00033	5110031
8159	33126	MNCLW00033	5470036
8174	33140	MNCLW00033	1560016
8192	33152	MNCLW00033	2310023
8062	33057	MNCLW00033	5830012
8128	33107	MNCLW00033	4940018
8055	33051	MNCLW00033	44
8181	33143	MNCLW00033	3180036
8052	33049	MNCLW00033	5720082
8054	33051	MNCLW00033	433
7996	33005	MNCLW00033	846
8002	33016	MNCLW00033	3180020
8004	33017	MNCLW00033	531
8010	33021	MNCLW00033	205
8018	33028	MNCLW00033	1480013
8020	33028	MNCLW00033	1039
8021	33029	MNCLW00033	350026
7999	33014	MNCLW00033	5450017
8039	33040	MNCLW00033	928
8041	33041	MNCLW00033	4350013
8043	33041	MNCLW00033	1520015
8045	33045	MNCLW00033	5130022
8049	33048	MNCLW00033	2310013
8050	33049	MNCLW00033	3300025
8030	33035	MNCLW00033	1373
8051	33049	MNCLW00033	2770030
8587	35248	MNCLW00035	1680026
8609	35263	MNCLW00035	1950019
8611	35263	MNCLW00035	8090021
8612	35263	MNCLW00035	7920019
8620	35269	MNCLW00035	475
8621	35270	MNCLW00035	2720021
8685	35316	MNCLW00035	66
8673	35311	MNCLW00035	5720230
8694	35323	MNCLW00035	356
8725	35340	MNCLW00035	918
8731	35344	MNCLW00035	7920013
8536	35218	MNCLW00035	3760023
8668	35310	MNCLW00035	2770030
8535	35218	MNCLW00035	8260054
8459	35174	MNCLW00035	1400026
8528	35217	MNCLW00035	1580012
8527	35217	MNCLW00035	1580013
8526	35217	MNCLW00035	204
8524	35217	MNCLW00035	1470022
8488	35188	MNCLW00035	3890013
8472	35182	MNCLW00035	5110031
8733	35345	MNCLW00035	3940032
8457	35174	MNCLW00035	531
8440	35170	MNCLW00035	6970016
8433	35164	MNCLW00035	303
8424	35154	MNCLW00035	5470032
9022	35527	MNCLW00035	316
8421	35153	MNCLW00035	928
8417	35149	MNCLW00035	5720082
8534	35218	MNCLW00035	8260038
8734	35345	MNCLW00035	2660014
8828	35398	MNCLW00035	853
8772	35361	MNCLW00035	4400011
8414	35149	MNCLW00035	940
9020	35524	MNCLW00035	5890015
9018	35522	MNCLW00035	437
9009	35515	MNCLW00035	141
9008	35515	MNCLW00035	7310034
8999	35501	MNCLW00035	6520029
8993	35498	MNCLW00035	6700045
8977	35493	MNCLW00035	3300018
8974	35490	MNCLW00035	6970012
8973	35490	MNCLW00035	1242
8969	35490	MNCLW00035	710024
8940	35466	MNCLW00035	2310023
8938	35466	MNCLW00035	757
8934	35463	MNCLW00035	846
8933	35463	MNCLW00035	7950013
8894	35434	MNCLW00035	1470023
8893	35434	MNCLW00035	6060018
8889	35432	MNCLW00035	8270013
8887	35432	MNCLW00035	8360012
8886	35432	MNCLW00035	617
8880	35427	MNCLW00035	1373
8861	35414	MNCLW00035	507
8830	35399	MNCLW00035	5830012
8812	35386	MNCLW00035	1010
8811	35386	MNCLW00035	1009
8810	35386	MNCLW00035	250024
8785	35366	MNCLW00035	2650021
8780	35364	MNCLW00035	1560018
8776	35361	MNCLW00035	3950015
8738	35348	MNCLW00035	1800016
8413	35149	MNCLW00035	939
8378	35133	MNCLW00035	547
8403	35146	MNCLW00035	6450010
8241	35041	MNCLW00035	2440026
8240	35039	MNCLW00035	7780018
8237	35036	MNCLW00035	7780024
8234	35035	MNCLW00035	350032
8233	35034	MNCLW00035	350031
8231	35034	MNCLW00035	2310022
8230	35034	MNCLW00035	6930017
8227	35032	MNCLW00035	1560016
8226	35031	MNCLW00035	7330031
8225	35031	MNCLW00035	350028
8221	35030	MNCLW00035	350027
8219	35029	MNCLW00035	5720223
8218	35029	MNCLW00035	203
8248	35046	MNCLW00035	794
8217	35029	MNCLW00035	350026
8213	35027	MNCLW00035	350024
8212	35026	MNCLW00035	350023
8211	35026	MNCLW00035	3300017
8210	35025	MNCLW00035	350022
8208	35024	MNCLW00035	205
8207	35021	MNCLW00035	1470030
8204	35015	MNCLW00035	6770048
8203	35014	MNCLW00035	4940013
8201	35012	MNCLW00035	5420012
8200	35012	MNCLW00035	7780025
8199	35010	MNCLW00035	350030
8411	35148	MNCLW00035	3830015
8196	35002	MNCLW00035	938
